id	effectiveTime	active	moduleId	sourceId	destinationId	relationshipGroup	typeId	characteristicTypeId	modifierId
4524200028	20090131	1	900000000000207008	440331001	12921003	1	405813007	900000000000010007	900000000000451002
4524201029	20090131	1	900000000000207008	440331001	45048000	2	405813007	900000000000010007	900000000000451002
4524202020	20090131	1	900000000000207008	440331001	312251004	2	260686004	900000000000010007	900000000000451002
4524203026	20090131	1	900000000000207008	440331001	312251004	3	260686004	900000000000010007	900000000000451002
4524204021	20090131	1	900000000000207008	440331001	312251004	4	260686004	900000000000010007	900000000000451002
4524205022	20090131	1	900000000000207008	440331001	113345001	5	405813007	900000000000010007	900000000000451002
4525922020	20130731	0	900000000000207008	260670006	408739003	0	116680003	900000000000010007	900000000000451002
4525990023	20110731	0	900000000000207008	55574009	113021009	0	116680003	900000000000010007	900000000000451002
4526649026	20110731	0	900000000000207008	36771004	257885003	1	260686004	900000000000010007	900000000000451002
4527292020	20110131	0	900000000000207008	260222006	360037004	0	116680003	900000000000010007	900000000000451002
4527413025	20110131	0	900000000000207008	113090004	278110001	1	260686004	900000000000010007	900000000000451002
4527466027	20110131	0	900000000000207008	246556002	102957003	0	116680003	900000000000010007	900000000000451002
4537706023	20100131	0	900000000000207008	419661001	129265001	0	116680003	900000000000010007	900000000000451002
4543930027	20100131	0	900000000000207008	310789003	363124003	0	116680003	900000000000010007	900000000000451002
4544025020	20100131	0	900000000000207008	129266000	419661001	0	116680003	900000000000010007	900000000000451002
4556939028	20100131	0	900000000000207008	129125009	125676002	0	408732007	900000000000010007	900000000000451002
4563881028	20090731	0	900000000000207008	280115004	123037004	0	116680003	900000000000010007	900000000000451002
4565506028	20090731	0	900000000000207008	312286002	113257007	0	116680003	900000000000010007	900000000000451002
4565537028	20090731	0	900000000000207008	248842004	106104001	0	116680003	900000000000010007	900000000000451002
4566547021	20090731	0	900000000000207008	300848003	91723000	1	363698007	900000000000010007	900000000000451002
4566752029	20090731	0	900000000000207008	363072000	91723000	0	363704007	900000000000010007	900000000000451002
4567337028	20090731	0	900000000000207008	127331007	123946008	0	116680003	900000000000010007	900000000000451002
4568036029	20090731	0	900000000000207008	118234003	91723000	0	363698007	900000000000010007	900000000000451002
4568075022	20090731	0	900000000000207008	123946008	91723000	0	363698007	900000000000010007	900000000000451002
4568160028	20090731	0	900000000000207008	363244004	91723000	0	405813007	900000000000010007	900000000000451002
4568321020	20150131	1	900000000000207008	363124003	53065001	0	363698007	900000000000010007	900000000000451002
4568926023	20090731	0	900000000000207008	33565001	312415009	0	116680003	900000000000010007	900000000000451002
4569963023	20090731	0	900000000000207008	127331007	91723000	1	363698007	900000000000010007	900000000000451002
4570778025	20090731	0	900000000000207008	58295004	33565001	0	116680003	900000000000010007	900000000000451002
4572193027	20090731	0	900000000000207008	360023008	129264002	0	116680003	900000000000010007	900000000000451002
4572983024	20090731	0	900000000000207008	363186003	91723000	1	405814001	900000000000010007	900000000000451002
4573030020	20090731	0	900000000000207008	363023007	91723000	1	405813007	900000000000010007	900000000000451002
4573703020	20090731	0	900000000000207008	255050003	127331007	0	116680003	900000000000010007	900000000000451002
